attribute_id,attribute_code,frontend_input,default_value,is_unique,is_required,scope,apply_to,is_configurable,is_searchable,is_visible_in_advanced_search,is_comparable,is_used_for_promo_rules,is_visible_on_front,used_in_product_listing,additional_fields,options,frontend_label
666,product_banner_btn_color009,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Call to Action Button Color"
667,product_banner_btn_color010,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Call to Action Button Color"
668,product_banner_btn_color011,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Call to Action Button Color"
669,product_banner_btn_color012,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Call to Action Button Color"
670,product_banner_btn_color013,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Call to Action Button Color"
671,product_banner_btn_color014,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Call to Action Button Color"
672,product_banner_btn_color015,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Call to Action Button Color"
673,product_banner_btn_url009,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Call to Action Link"
674,product_banner_btn_url010,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Call to Action Link"
675,product_banner_btn_url011,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Call to Action Link"
676,product_banner_btn_url012,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Call to Action Link"
677,product_banner_btn_url013,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Call to Action Link"
678,product_banner_btn_url014,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Call to Action Link"
679,product_banner_btn_url015,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Call to Action Link"
680,product_banner_desc009,textarea,,0,0,store,,0,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""0"",""is_html_allowed_on_front"":""1""}",,Description
681,product_banner_desc010,textarea,,0,0,store,,0,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""0"",""is_html_allowed_on_front"":""1""}",,Description
682,product_banner_desc011,textarea,,0,0,store,,0,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""0"",""is_html_allowed_on_front"":""1""}",,Description
683,product_banner_desc012,textarea,,0,0,store,,0,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""0"",""is_html_allowed_on_front"":""1""}",,Description
684,product_banner_desc013,textarea,,0,0,store,,0,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""0"",""is_html_allowed_on_front"":""1""}",,Description
685,product_banner_desc014,textarea,,0,0,store,,0,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""0"",""is_html_allowed_on_front"":""1""}",,Description
686,product_banner_desc015,textarea,,0,0,store,,0,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""0"",""is_html_allowed_on_front"":""1""}",,Description
687,product_banner_desc_color009,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Description Color"
688,product_banner_desc_color010,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Description Color"
689,product_banner_desc_color011,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Description Color"
690,product_banner_desc_color012,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Description Color"
691,product_banner_desc_color013,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Description Color"
693,product_banner_desc_color014,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Description Color"
694,product_banner_desc_color015,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Description Color"
696,product_banner_maskswitch010,boolean,0,0,0,store,,0,0,0,0,0,0,0,"{""used_for_sort_by"":""0""}","Yes, No","Mask Switch"
697,product_banner_maskswitch011,boolean,0,0,0,store,,0,0,0,0,0,0,0,"{""used_for_sort_by"":""0""}","Yes, No","Mask Switch"
698,product_banner_maskswitch012,boolean,0,0,0,store,,0,0,0,0,0,0,0,"{""used_for_sort_by"":""0""}","Yes, No","Mask Switch"
699,product_banner_maskswitch013,boolean,0,0,0,store,,0,0,0,0,0,0,0,"{""used_for_sort_by"":""0""}","Yes, No","Mask Switch"
700,product_banner_maskswitch014,boolean,0,0,0,store,,0,0,0,0,0,0,0,"{""used_for_sort_by"":""0""}","Yes, No","Mask Switch"
701,product_banner_maskswitch015,boolean,0,0,0,store,,0,0,0,0,0,0,0,"{""used_for_sort_by"":""0""}","Yes, No","Mask Switch"
702,product_banner_st009,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,Sub-Title
703,product_banner_st010,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,Sub-Title
704,product_banner_st011,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,Sub-Title
705,product_banner_st012,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,Sub-Title
706,product_banner_st013,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,Sub-Title
707,product_banner_st014,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,Sub-Title
708,product_banner_st015,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,Sub-Title
709,product_banner_st_color009,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Sub-Title Color"
710,product_banner_st_color010,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Sub-Title Color"
711,product_banner_st_color011,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Sub-Title Color"
712,product_banner_st_color012,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Sub-Title Color"
714,product_banner_st_color013,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Sub-Title Color"
715,product_banner_st_color014,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Sub-Title Color"
716,product_banner_st_color015,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Sub-Title Color"
717,product_banner_theme009,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","left, right","Image Position"
718,product_banner_theme010,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","left, right","Image Position"
719,product_banner_theme011,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","left, right","Image Position"
720,product_banner_theme012,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","left, right","Image Position"
721,product_banner_theme013,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","left, right","Image Position"
722,product_banner_theme014,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","left, right","Image Position"
723,product_banner_theme015,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","left, right","Image Position"
724,product_banner_title009,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,Title
725,product_banner_title010,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,Title
726,product_banner_title011,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,Title
727,product_banner_title012,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,Title
728,product_banner_title013,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,Title
729,product_banner_title014,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,Title
730,product_banner_title015,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,Title
731,product_banner_title_color009,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Title Color"
732,product_banner_title_color010,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Title Color"
733,product_banner_title_color011,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Title Color"
734,product_banner_title_color012,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Title Color"
735,product_banner_title_color013,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Title Color"
736,product_banner_title_color014,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Title Color"
737,product_banner_title_color015,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","dark, gray, light, main","Title Color"
738,gps,text,,0,0,global,,0,0,0,1,0,1,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"GPS, GPS ontvanger, GPS ontvanger"
739,product_banner_maskswitch009,boolean,0,0,0,store,,0,0,0,0,0,0,0,"{""used_for_sort_by"":""0""}","Yes, No","Mask Switch"
740,product_banner_height001,select,464,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","Base On Background, Base On Image","Product Height"
741,product_banner_height002,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","Base On Background, Base On Image","Product Height"
742,product_banner_height003,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","Base On Background, Base On Image","Product Height"
743,product_banner_height004,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","Base On Background, Base On Image","Product Height"
744,product_banner_height005,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","Base On Background, Base On Image","Product Height"
745,product_banner_height006,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","Base On Background, Base On Image","Product Height"
746,product_banner_height007,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","Base On Background, Base On Image","Product Height"
747,product_banner_height008,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","Base On Background, Base On Image","Product Height"
748,product_banner_height009,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","Base On Background, Base On Image","Product Height"
749,product_banner_height010,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","Base On Background, Base On Image","Product Height"
750,product_banner_height011,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","Base On Background, Base On Image","Product Height"
751,product_banner_height012,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","Base On Background, Base On Image","Product Height"
752,product_banner_height013,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","Base On Background, Base On Image","Product Height"
753,product_banner_height014,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","Base On Background, Base On Image","Product Height"
754,product_banner_height015,select,,0,0,store,,0,0,0,0,0,0,0,"{""is_filterable"":""0"",""is_filterable_in_search"":""0"",""position"":""0"",""used_for_sort_by"":""0""}","Base On Background, Base On Image","Product Height"
755,second_card_slot_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Second Card Slot, Tweede geheugenkaartslot, Tweede geheugenkaartslot"
757,parking_mode_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Parking Mode, Parkeermodus, Parkeermodus, Mode Parking, Parkmodus, Mode Parking"
763,charge_recordings,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Charge and record at the same time"
764,reversing_monitor_display,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Reversing Monitor Display"
766,safety_camera_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Safety Camera Warnings, Flitspaalwaarschuwingen, Flitspaalwaarschuwingen, Avertissement radar, Radarfallen Warnungen, Avertissement radar"
767,lane_departure_warning_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Lane Departure Warning, Waarschuwingssysteem voor het verlaten van rijbaan, Waarschuwingssysteem voor het verlaten van rijbaan, Avertissement de sortie de voie, Spurabweichungswarnung, Avertissement de sortie de voie"
768,ev_adjustment_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"EV Adjustment, EV-aanpassing, EV-aanpassing, EV Adjustment, Réglage EV, Belichtungswert-Einstellung (EV), Réglage EV"
769,photo_mode_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Photo Mode, Foto mode, Foto mode, Mode Photo, Fotomodus, Mode Photo"
771,lane_departure_warning,boolean,0,0,0,store,,0,0,0,1,0,1,0,"{""used_for_sort_by"":""0""}","Yes, No","Lane Departure Warning"
778,frequency,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,Frequency
779,signal_receiver_size,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Signal receiver size"
780,tire_sensor_size,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Tire sensor size"
781,signal_receiver_weight,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Signal receiver weight"
782,intra_fetal_sensor_weight,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Intra-fetal sensor weight"
783,signal_receiver_battery,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Signal receiver battery"
784,tire_sensor_battery,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Tire sensor battery"
785,sensor_operating_temperature,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Sensor operating temperature"
786,sensor_tire_pressure_range,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Sensor tire pressure range"
787,screen_browsing_direction,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Screen Browsing Direction"
789,osm_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"OSM, OSM"
790,remark1,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",," Remarks1"
792,support_products,text,,0,0,store,,0,0,0,1,0,1,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Support Product, Compatibele modellen, Compatibele modellen, Modèles compatibles, Kompatible Modelle, Modèles compatibles"
793,wifi_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"WIFI, WLAN"
794,touchscreen_text,text,,0,0,global,,0,0,0,1,0,1,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Touchscreen, Touchscreen, Touchscreen, Touchscreen, Écran tactile, Touchscreen, Écran tactile"
795,audio_recording_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Audio Recording, Audio opname, Audio opname, Audio Recording, Enregistrement audio, Audioaufzeichnung, Enregistrement audio"
796,night_mode_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Night Mode, Nacht mode, Nacht mode, Night Mode, Mode nuit, Nachtmodus, Mode nuit"
798,rotating_mount_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Rotating Mount, Roterende bevestiging, Roterende bevestiging, Rotating Mount, Support rotatif, Drehhalterung, Support rotatif"
799,speaker_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Speaker, Spreker, Spreker, Speaker, Haut-parleur, Lautsprecher, Haut-parleur"
800,microphone_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Microphone, Microfoon, Microfoon, Microphone, Micro, Mikrofon, Micro"
801,av_in_port_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"AV-in Port, AV-in port, AV-in port, AV-in port, Port d'entrée AV, AV-Eingang, Port d'entrée AV"
802,custom_speedcam_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Custom Speedcam Smartalert, Custom Speedcam Smartalerts"
803,cruise_control_reminder_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Cruise Control Reminder, Cruise control herinnering, Cruise control herinnering, Cruise Control Reminder, Rappel régulateur de vitesse, Tempomat-Erinnerung, Rappel régulateur de vitesse"
804,headlight_reminding_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Head-light reminding, Koplampherinnering, Koplampherinnering, Head-light reminding, Rappel phare, Scheinwerfer-Erinnerung, Rappel phare"
805,fatigue_alert_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Fatigue Alert, Vermoeidheidswaarschuwingen, Vermoeidheidswaarschuwingen, Fatigue Alert, Alerte fatigue, Müdigkeitsalarm, Alerte fatigue"
806,eco_drive_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"ECO Drive, Eco Drive, Eco Drive, ECO Drive, ECO Drive, ECO Drive, ECO Drive"
807,wdr_recording_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"WDR Recording, WDR Recording"
808,hd_output_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"HD Output, HD Output"
809,gps_photo_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"GPS coordinates photos, GPS gelokaliseerde foto’s , GPS gelokaliseerde foto’s , GPS coordinates photos, Photos coordonnées GPS, GPS-Koordinatenfotos, Photos coordonnées GPS"
810,customizable_video_label_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Customization Video Label"
811,postpone_ten_second_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Postpone 10 Second, 10 seconden wachttijd, 10 seconden wachttijd, Postpone 10 Second, Reporter de 10 secondes, 10 Sekunden verzögern, Reporter de 10 secondes"
812,auto_power_on_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Auto Power On, Auto power on, Auto power on, Auto Power On, Mise sous tension automatique, Auto-Einschaltung, Mise sous tension automatique"
813,manual_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Manual, Handmatig, Handmatig, Manual, Manuel, Manuell, Manuel"
814,automatic_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Automatic, Automatisch, Automatisch, Automatique, Automatik, Automatique"
815,shock_sensor_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Shock Sensor, Schok sensor, Schok sensor, Shock Sensor, Détecteur de choc, Schocksensor, Détecteur de choc"
816,motion_sensor_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Motion Sensor, Bewegingssensor, Bewegingssensor, Motion Sensor, Détecteur de mouvement, Bewegungssensor, Détecteur de mouvement"
